Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
498.19,596.99,-852.95,934.56,888.35,458.07,-137.06,-714.80,60.96,294.21,624.62,-394.47,917.82,901.75,621.30,701.62,1
584.29,557.53,25.52,315.63,-25.22,-89.99,117.49,269.67,278.63,891.58,520.57,173.68,269.75,635.85,-759.77,516.71,1
396.24,609.25,-104.37,-88.92,-492.53,-482.65,-839.71,785.86,-524.18,359.58,608.43,7.63,-891.17,678.56,-914.33,-638.61,1
412.41,370.37,-389.98,236.23,-109.39,-627.71,926.25,340.59,-153.95,-556.00,-130.62,-839.89,-911.48,-253.77,-62.09,-680.39,1
476.19,607.01,387.82,-14.51,-985.18,663.61,-500.04,-19.41,405.83,-891.13,50.23,312.85,518.20,810.18,790.84,343.73,1
513.91,626.26,-541.15,-324.30,-430.29,520.47,853.57,-2.02,661.70,-666.31,470.43,-86.94,-86.73,-893.10,-926.92,955.27,0
-569.51,-494.75,28.99,-234.19,927.31,-937.42,233.23,-172.92,241.43,-93.82,757.76,-142.94,693.27,275.08,121.97,562.78,0
-430.00,-549.31,-569.90,-964.71,-449.81,-279.32,-469.94,583.63,140.58,787.97,726.59,-476.97,-289.64,622.39,60.39,930.50,0
-495.96,-422.17,207.26,-833.32,303.08,-511.91,10.50,451.48,-445.33,451.74,810.77,712.39,428.80,778.87,-801.76,747.93,1
-484.08,-429.02,566.51,704.59,2.97,-743.35,510.12,-954.90,985.74,-953.65,-412.87,-658.67,-520.21,599.29,799.10,376.22,0
515.43,532.99,-595.28,-962.69,-60.79,505.24,-725.91,-826.52,-238.98,-497.23,-50.77,744.29,-131.77,-793.54,-566.41,811.12,1
484.14,364.51,223.85,851.16,-983.22,-636.51,261.97,810.71,-252.41,-342.26,94.81,650.76,166.58,-793.45,783.20,-752.24,1
543.32,551.57,-754.68,-821.44,989.31,362.93,-515.27,952.24,-475.44,-733.26,-97.19,-167.49,815.98,702.33,-124.35,-111.08,1
-449.67,-489.56,386.31,-899.03,679.49,-432.98,86.50,968.26,821.39,406.50,-606.41,346.15,620.22,691.15,-443.22,-648.15,1
-589.07,-525.55,534.69,747.69,-306.33,836.96,-222.85,445.49,-430.29,887.00,-992.19,-299.81,102.07,-75.00,426.30,-486.48,1
510.11,470.09,426.31,628.53,-837.40,-849.05,-689.00,195.76,-978.74,450.57,146.52,108.39,286.93,491.31,172.20,236.73,1
356.70,482.01,-433.02,-115.76,-842.42,961.98,70.96,-337.10,286.48,-562.57,-616.96,474.98,3.33,-326.66,504.78,-234.85,0
-588.32,-427.60,677.40,-599.70,-340.43,-129.45,713.57,17.50,-750.71,-938.83,-356.87,889.84,390.79,-823.79,424.61,200.39,1
293.02,445.99,10.19,-299.95,26.01,695.08,376.94,-676.77,-450.54,730.24,-321.81,-82.33,-217.30,850.87,667.13,670.85,1
-598.91,-454.79,-99.57,33.45,-831.38,945.96,-447.21,-315.01,254.97,693.34,329.63,-684.39,210.14,-326.31,-896.87,-560.42,1
523.95,447.52,837.01,-950.64,93.84,772.03,-562.91,-310.57,-783.86,930.01,-65.69,-101.97,656.50,-577.10,807.48,-62.33,1
-599.59,-659.70,156.55,944.53,-700.16,-576.06,765.76,-442.58,592.82,791.15,360.21,-341.98,975.21,300.50,613.41,272.42,1
468.53,474.67,-852.49,664.94,-178.59,-397.89,-498.97,421.69,682.92,-537.50,689.79,-132.62,596.53,-184.76,-107.50,536.77,0
-525.18,-440.28,463.00,732.77,150.79,-492.62,-70.67,-631.67,-149.97,-983.35,-892.21,-394.34,855.53,520.51,-917.31,889.94,1
566.34,736.79,867.70,748.12,488.27,868.19,-999.15,-443.11,-885.17,263.77,338.82,408.89,-829.13,979.94,-16.77,-116.29,1
-600.07,-626.18,-738.27,-578.12,382.40,-814.29,382.60,-96.00,274.27,388.95,-964.51,-801.76,-959.74,-539.88,804.19,26.08,1
-489.99,-640.96,-447.37,-551.46,-397.46,315.19,-585.82,503.11,85.25,-724.16,314.03,-717.85,283.72,-34.92,-874.92,79.52,0
394.23,388.46,-242.14,-785.50,152.76,-108.17,205.85,-153.98,171.64,993.23,354.65,-861.50,-439.58,68.89,-409.52,-420.31,0
-445.56,-695.66,-261.81,-105.24,-38.42,371.83,839.72,-975.81,-109.11,558.22,892.22,-80.42,-426.49,870.57,-316.73,-236.10,1
611.08,377.09,-615.71,-332.96,-626.60,92.69,-153.46,337.57,-382.20,123.07,644.49,-869.56,-795.30,776.80,-149.49,773.06,1
-551.35,-534.13,681.90,868.89,-222.24,-607.01,-581.68,76.81,-387.81,-552.04,-366.99,781.35,-815.52,583.00,693.35,-479.53,1
351.20,398.14,-911.18,-469.52,-135.55,846.06,772.30,-691.04,834.75,66.82,-112.68,-952.87,-731.34,294.98,-673.59,-544.08,0
-584.22,-549.58,827.97,-696.18,-810.64,-329.30,-866.25,-239.48,-635.56,185.89,-22.43,336.12,680.91,-144.16,873.84,369.78,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
-561.28,-407.91,-676.64,646.08,-461.74,-377.51,-737.02,263.06,-411.40,17.49,-396.36,670.25,-720.03,56.27,-218.95,693.76,0
622.33,521.67,-991.79,-553.08,-874.13,386.15,-287.63,144.00,446.95,97.97,788.47,55.63,-404.70,621.77,-809.79,-330.28,1
477.38,635.30,-596.90,664.32,506.91,3.18,-202.90,558.84,-478.38,239.44,-477.66,328.47,385.84,-931.51,31.55,-146.45,1
521.21,498.50,-569.67,118.49,788.78,-189.92,563.02,557.31,-747.12,683.93,-918.23,656.08,-386.98,-416.99,-861.34,942.33,1
705.92,559.53,853.77,-646.56,-719.86,-515.95,-448.77,-40.96,-211.72,394.11,725.86,218.11,-664.24,501.18,921.93,-448.59,1
-528.40,-429.99,-908.36,532.81,-606.64,604.54,-109.14,-2.21,-110.63,-658.17,-995.82,-572.21,-630.70,366.09,76.72,277.36,1
-365.43,-444.56,691.75,361.97,394.04,643.03,-193.70,538.31,400.45,-846.87,114.09,-1.87,90.24,116.12,-685.20,258.63,0
582.67,499.93,-983.13,-314.72,-711.33,-117.79,545.45,-594.79,-924.72,-682.10,470.16,-829.25,-974.24,921.75,816.53,-549.35,0
519.49,623.28,435.96,498.42,-503.37,346.87,-627.41,-816.70,636.84,527.20,-883.25,-589.93,-458.60,32.59,986.18,397.44,0
542.56,706.43,667.59,531.26,848.47,-702.60,-142.84,-588.80,-752.53,678.90,-465.53,540.35,-670.83,-223.54,-553.25,-728.87,1
-600.21,-649.75,-616.01,994.17,-774.05,239.91,-928.77,691.42,-852.16,536.36,482.45,-318.68,-728.75,-900.19,-50.66,1.90,1
405.38,575.86,815.59,227.11,-788.89,776.68,497.47,748.56,694.00,546.10,-633.13,-714.64,-884.54,-495.53,869.76,761.56,0
-638.12,-560.28,-954.87,-387.90,881.33,377.61,209.26,-458.07,445.16,-985.43,-106.27,-651.19,-231.97,69.39,-502.76,126.05,1
567.28,420.64,957.35,-877.36,24.31,-201.42,-958.40,315.26,-845.86,-397.25,343.40,-502.89,-2.82,101.16,686.13,-30.20,1
679.22,489.31,567.73,678.91,-801.89,77.73,2.46,72.91,662.64,43.48,-109.35,-667.25,-528.04,-923.50,-242.66,-519.63,1
558.57,414.54,4.93,933.62,-8.91,414.51,267.99,654.35,-342.78,507.50,-661.57,-831.48,-946.79,851.24,743.65,-92.65,0
-617.30,-401.57,-478.54,787.95,504.26,598.01,-780.42,239.15,-642.30,-509.97,-123.71,639.44,-883.01,201.77,-965.74,-511.21,0
602.77,438.38,855.27,708.04,123.19,-80.18,-700.04,-949.69,788.77,592.91,904.37,-465.76,-422.12,-32.97,53.70,785.65,1
-567.36,-656.01,-456.46,-26.55,995.66,583.25,61.99,629.75,-683.69,335.59,672.58,-561.39,992.03,480.45,-533.23,-624.28,1
-483.47,-466.57,-943.20,828.07,-415.38,315.12,390.30,-986.24,-706.10,-953.38,-512.00,668.56,-803.58,856.75,164.31,584.25,0
434.83,606.53,64.84,-407.89,617.17,569.53,-24.43,-966.95,773.32,211.82,152.87,405.74,109.52,-746.38,-449.88,447.21,1
-665.58,-520.84,-82.14,812.04,-267.57,20.50,-358.64,820.40,-386.30,-914.92,197.03,16.92,653.75,-279.58,730.68,-655.75,1
-501.63,-492.22,-537.21,-73.01,894.38,-924.79,-786.80,725.65,253.73,-591.80,354.35,-673.71,-997.16,-3.16,711.07,250.26,0
-422.51,-648.49,-125.26,8.95,328.62,-783.64,-862.76,-13.72,-199.87,809.53,-97.43,966.22,-294.96,451.89,-943.44,336.90,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
-649.97,-449.48,371.15,404.31,-578.48,-909.48,57.70,-664.42,745.19,-707.39,665.77,58.71,647.72,656.96,-508.95,-406.86,0
655.92,388.80,-515.52,-466.09,763.06,639.83,272.00,-560.79,361.81,337.25,-794.00,-274.33,-151.40,-225.72,195.19,-648.82,0
499.99,527.28,-570.46,754.80,-979.10,70.31,-158.93,-367.86,-98.31,319.14,-465.26,688.01,355.58,246.03,-172.48,-452.45,1
478.32,623.00,662.54,-860.52,376.49,-309.54,265.06,109.20,-317.76,494.77,-861.11,-504.23,672.23,-702.61,353.73,-752.81,0
-392.18,-418.31,342.62,-154.01,-155.19,-162.18,181.11,279.25,-146.57,-220.75,161.07,-229.62,-142.03,-413.86,-236.10,-450.69,1
-402.82,-305.77,719.02,699.74,191.77,-24.91,60.60,-316.93,168.97,166.59,126.06,907.57,-970.12,766.31,26.13,4.84,1
506.92,186.08,260.63,352.88,241.24,630.78,-934.01,552.81,117.09,850.97,195.47,244.26,-438.28,944.08,-380.50,445.19,1
-620.68,-392.78,259.84,321.92,-615.18,-505.45,-838.86,916.89,596.19,713.47,-347.53,-248.79,-695.76,30.43,921.69,500.37,1
662.27,679.90,-321.69,60.80,-677.45,-762.24,348.54,748.10,-818.41,-638.10,819.29,-134.40,104.53,-380.01,119.97,348.52,1
-301.88,-392.16,-777.81,-214.28,-262.34,522.86,932.50,-296.25,402.67,481.18,-232.57,437.45,877.66,-422.39,-983.41,805.49,0
478.05,436.49,-674.65,-24.27,-30.04,76.28,-738.42,-593.90,961.52,-323.59,-775.97,151.02,668.89,745.03,-447.55,240.22,1
-294.60,-506.21,-695.18,867.03,-285.18,-43.65,-964.47,-280.10,-371.66,664.38,-367.53,-980.94,-803.91,-425.41,-678.22,205.95,0
-627.82,-386.10,865.59,604.26,336.03,-401.90,751.37,-138.18,296.73,222.67,295.11,-416.19,345.11,-592.35,494.78,-364.06,0
-669.08,-375.94,219.84,337.98,226.70,549.28,40.41,-600.95,662.30,-665.56,820.87,-276.58,486.00,624.03,250.00,114.59,1
-589.29,-421.40,329.44,148.52,499.70,-466.92,579.54,631.13,132.18,529.78,-110.79,565.28,123.00,921.94,-17.52,-734.70,1
-427.91,-647.67,-533.88,-655.53,-742.59,186.41,868.68,287.69,731.79,442.93,758.53,718.76,403.99,538.04,-716.77,594.02,1
570.01,499.50,208.24,714.71,503.89,77.11,-372.29,927.97,-228.95,674.58,71.53,-556.15,-784.20,-86.98,-385.98,-510.18,0
516.97,492.51,26.73,-655.39,-755.96,-716.82,68.83,416.45,-198.18,83.41,-252.32,468.76,-960.57,-220.77,43.96,815.12,1
-465.24,-327.98,634.45,-454.43,-779.52,-107.23,18.10,437.03,-310.13,515.39,780.55,-943.97,70.46,150.94,961.29,808.27,0
412.92,504.25,397.75,-76.11,220.36,-107.62,409.87,-765.16,275.06,945.20,992.40,-181.02,-234.18,-242.43,990.05,205.47,0
-442.86,-558.97,-284.94,35.64,-850.84,323.97,853.52,229.99,-251.46,784.88,474.63,-940.39,667.87,328.38,-252.40,-68.89,1
604.67,517.94,-91.11,794.11,-534.95,190.23,636.86,821.55,-273.47,991.49,-972.33,-685.82,-17.50,-291.07,921.53,-74.76,1
513.49,424.87,-25.50,461.88,-941.65,-815.16,-468.33,112.94,402.59,748.87,32.75,-645.43,801.95,772.96,-113.78,429.42,1
-399.02,-476.75,-289.14,-375.78,-383.95,-768.70,445.99,-425.06,-695.34,-513.76,-479.62,384.34,956.85,-160.20,743.56,-100.97,1
631.39,581.06,-226.82,-892.36,-442.07,-694.01,-907.09,-579.58,-146.44,-106.41,-60.71,-706.49,-362.77,-819.64,-467.89,-233.18,1
579.94,409.82,530.91,-202.71,963.69,60.60,427.21,-440.39,149.15,497.00,596.06,419.91,607.50,-558.50,706.50,187.59,1
817.82,541.93,-295.07,-898.36,-312.46,805.25,-910.24,714.05,-642.99,-532.51,-146.73,-452.36,-528.33,-219.39,-144.79,-768.11,1
339.56,602.33,-840.44,-67.74,-353.70,860.35,687.42,-766.92,-109.04,-244.48,-797.10,-599.47,-241.90,-81.03,2.68,160.74,1
-269.28,-589.91,110.07,390.56,-252.66,-108.51,-832.34,351.78,-79.95,896.13,-989.81,-614.89,-892.36,351.55,758.17,840.74,1
-639.26,-457.43,741.34,-248.10,243.16,776.33,-841.73,305.64,177.08,278.33,116.31,-147.34,256.04,-955.86,24.39,203.40,1
501.48,505.31,134.94,-544.81,527.33,-936.30,-595.67,-487.35,108.76,475.97,672.45,450.75,379.08,286.42,760.74,-528.87,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
501.79,494.92,819.99,-393.53,-472.21,761.19,141.55,134.65,-506.02,-871.25,840.62,-176.86,-784.87,-801.42,855.14,162.32,1
419.06,503.21,146.20,-891.91,405.82,-799.59,-761.99,926.74,-365.04,905.48,-372.48,-251.16,920.58,355.84,-514.30,-79.65,1
540.91,423.51,-249.95,576.41,176.82,-497.50,600.75,-953.55,451.80,-910.87,-955.79,757.67,839.03,-872.96,-684.79,436.38,1
626.78,438.02,-670.68,-527.76,576.13,-152.85,-167.50,-834.63,203.29,280.30,155.96,321.98,-858.17,934.87,-35.22,-939.72,0
487.07,267.29,240.18,246.23,754.76,-540.06,-848.54,857.51,916.68,69.83,-225.93,703.02,193.25,221.91,880.86,-879.89,1
-433.05,-505.14,-731.36,-683.30,-896.79,-865.42,-222.44,-529.93,-251.59,502.60,56.08,173.93,27.86,-504.94,-140.42,971.25,0
-674.19,-592.85,-323.70,-853.90,-26.01,-47.73,-30.94,151.12,299.44,-965.31,705.10,232.28,-360.89,-140.66,53.20,548.96,0
-507.90,-638.03,-112.74,132.07,996.41,218.80,619.50,-614.52,220.10,569.56,-62.37,295.99,-310.22,243.72,-445.58,-309.24,1
636.26,452.86,-459.02,-843.46,553.33,-416.67,-209.91,-283.25,-366.02,-144.84,-138.83,24.65,779.12,-407.30,-540.66,451.70,1
596.10,337.09,851.99,426.63,-414.22,-740.14,840.74,254.55,875.42,-842.43,298.37,153.70,-824.24,-901.38,548.62,-990.91,1
554.19,627.01,868.20,-375.59,19.65,-919.01,-246.11,95.63,303.67,407.66,998.57,-108.97,750.66,833.36,973.59,-318.81,1
561.88,519.70,-807.22,172.34,-702.27,309.90,-648.70,-625.88,-950.82,911.19,663.88,25.04,-165.37,-903.01,810.67,170.90,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
603.17,615.05,967.14,288.37,790.91,948.93,814.87,-606.55,-144.76,-638.73,-643.35,254.11,925.49,425.88,263.29,-944.27,0
-449.83,-641.65,-0.16,-452.84,835.66,-978.56,692.41,50.61,654.21,-336.49,-399.12,-369.64,-737.07,714.74,563.72,-801.03,1
615.55,650.85,-933.97,517.93,471.47,38.37,717.33,429.73,-281.39,741.67,297.35,61.46,-314.84,-715.00,-99.59,-797.58,1
441.03,636.77,-892.02,-709.52,-634.21,-922.28,-909.73,-105.45,871.16,588.74,-759.07,-664.09,-881.57,905.77,-978.72,-334.93,1
711.68,742.87,59.31,-612.46,998.79,499.49,-292.58,266.24,389.48,-610.31,127.17,-443.08,-181.77,400.93,700.72,-930.34,1
-535.33,-364.77,-457.78,-449.55,-556.85,-968.34,-698.92,640.25,-929.42,-609.04,-266.50,-361.55,-745.92,-756.53,406.91,673.26,0
427.18,375.24,712.26,-23.81,-856.70,600.62,802.93,-171.74,384.41,-266.72,-761.43,742.44,80.69,-581.46,-471.58,261.03,0
686.73,608.75,-431.00,-25.81,957.86,94.28,951.73,914.46,-605.53,-269.12,908.05,102.27,-256.05,-600.82,25.98,644.02,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
-333.40,-590.45,762.77,216.69,-479.83,408.66,-54.20,-641.64,987.41,407.60,178.44,896.64,763.68,359.99,-311.91,501.99,0
-550.39,-461.57,-27.61,420.02,42.68,9.57,133.05,724.64,-759.55,-33.97,527.45,-596.40,-503.74,-127.56,-437.06,364.94,1
496.61,588.18,-326.58,-872.51,-35.09,956.95,677.22,-161.94,681.60,-383.44,-780.38,177.92,-148.96,-499.77,624.96,412.79,0
-422.74,-593.01,406.44,-53.05,-517.77,901.61,133.81,-951.94,-763.04,278.62,-920.32,-33.13,-712.92,-990.40,684.93,189.47,1
-433.88,-561.90,-509.68,989.54,506.94,-61.19,948.94,-662.57,-750.17,843.41,-338.74,-959.35,959.50,766.72,693.67,-708.54,1
421.54,495.86,-154.31,-333.88,970.43,-758.04,180.32,-280.55,203.26,-118.02,-280.76,853.04,951.85,810.94,647.49,267.66,1
475.10,667.82,580.91,545.86,527.57,-555.48,323.37,833.89,747.15,-824.82,-355.93,446.22,-245.18,-585.77,-656.23,-82.26,1
-447.44,-476.33,-173.37,591.57,198.28,-118.57,952.28,-869.05,866.50,459.70,-550.52,-391.49,736.72,-728.15,-166.02,-713.90,1
-568.53,-274.43,-547.97,580.29,430.65,313.45,-284.15,685.37,886.78,-52.81,-715.19,866.45,-82.13,-604.58,619.24,115.84,0
-657.59,-569.68,515.42,-53.62,273.49,843.96,706.33,-937.50,-925.41,747.68,-121.75,-25.99,-894.70,-386.18,-507.15,-881.99,0
453.35,509.88,317.19,77.74,321.59,-111.02,-233.68,-798.40,2.73,490.34,-646.99,172.47,153.42,-278.02,-427.81,-56.45,0
-620.55,-604.91,469.10,-855.57,528.64,353.24,-277.84,816.34,308.87,-541.01,-850.27,327.77,-591.17,879.85,516.11,507.83,0
438.63,521.28,-114.83,-286.62,637.88,-22.25,-871.75,-65.62,304.79,-502.79,-346.37,378.98,122.31,300.40,386.30,-207.87,0
-602.26,-755.55,-980.02,481.35,-535.52,860.92,-545.29,-247.63,-494.49,-136.89,758.03,445.97,-409.09,997.45,-675.86,105.68,0
-647.79,-275.32,767.46,-894.57,365.68,-290.12,683.08,-849.33,-626.79,-847.43,821.30,-211.23,-33.33,46.00,-166.13,-868.31,1
675.60,511.00,-540.79,-709.48,-948.82,-804.46,713.12,-938.61,-911.39,-69.71,642.57,-659.51,-474.90,907.71,452.98,-956.38,0
501.27,660.96,916.60,854.67,-514.15,-96.03,-278.69,722.17,564.78,882.16,-635.06,67.09,-85.43,166.53,375.77,-213.60,1
-359.17,-572.97,-294.48,0.01,811.41,38.37,-252.76,-115.42,942.82,-525.62,618.66,-912.47,-118.31,549.80,620.67,708.75,0
334.38,455.53,177.02,-810.65,-942.14,-946.50,-248.86,110.67,741.15,-700.49,279.54,-976.32,190.87,-904.74,85.97,-73.98,0
-424.16,-498.67,-26.28,819.54,161.17,-949.90,931.80,-875.11,-879.93,-700.58,-527.62,-633.90,771.79,-431.03,809.76,481.51,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
535.82,553.35,436.77,-166.96,307.54,896.24,832.98,-244.07,590.12,364.44,-638.55,872.98,-961.05,-337.43,-640.11,729.86,0
-435.44,-560.52,-483.77,-720.16,700.75,110.95,-295.35,-550.62,846.05,667.47,880.18,546.12,991.58,-239.19,-686.80,939.85,0
-420.24,-408.13,-274.99,-426.34,833.71,-824.38,297.44,-40.32,369.01,-424.91,619.92,-559.61,385.34,-114.11,666.46,-311.98,0
-553.66,-512.93,-729.74,996.26,701.96,-258.22,-722.19,-620.59,453.01,571.03,280.41,695.42,-45.10,698.87,98.82,-756.00,0
-373.90,-621.73,-871.60,598.09,167.87,-194.28,-479.51,59.25,-806.35,874.72,-605.60,-76.62,-608.51,-25.24,-248.47,251.26,0
511.03,511.54,-225.11,526.65,-94.68,719.74,-98.43,171.36,74.45,-933.18,328.14,941.22,651.66,-662.66,634.50,-985.93,1
-410.28,-518.74,-250.65,356.87,620.14,32.37,-653.06,529.64,-951.39,-914.51,977.03,-137.42,-981.90,70.27,-756.37,-653.94,0
-488.98,-394.39,-349.19,-152.52,505.16,282.55,-238.41,-388.24,-87.28,388.95,557.70,997.03,104.99,-846.37,563.98,989.30,1
-443.50,-650.80,-237.31,-843.70,-756.17,899.08,2.36,-527.13,-282.80,968.06,-904.42,-999.51,266.38,209.87,-202.17,-458.65,0
-600.81,-577.44,64.93,-280.16,-897.47,-563.18,-920.61,731.50,-431.53,753.01,-960.09,-436.71,870.04,594.99,671.70,854.99,1
392.57,707.14,899.30,-460.86,48.25,-769.70,-975.00,-441.76,-262.78,990.22,-653.21,350.20,358.70,890.29,-880.65,452.24,1
-536.27,-386.70,-398.49,-313.24,-749.98,-535.39,-443.24,259.17,494.74,362.81,557.13,28.68,-17.13,344.56,-201.17,545.81,1
-504.86,-567.15,-880.03,-405.73,-561.52,-200.55,431.71,72.00,816.23,-125.38,-334.94,66.80,-703.19,206.19,612.02,164.37,0
-580.72,-201.76,-536.79,-907.53,431.48,397.09,426.21,678.43,914.26,492.12,252.94,-947.14,465.72,683.64,-804.92,369.48,1
-542.33,-811.64,-217.11,-210.69,847.91,-675.58,76.44,-864.54,-991.87,-173.06,-461.78,-640.98,-78.24,-826.19,-929.84,584.35,1
320.49,286.12,-566.53,939.02,358.35,-537.82,64.23,960.63,-825.34,-399.11,-140.15,572.66,664.75,-507.32,19.77,907.61,1
-321.21,-394.86,-160.69,-379.60,-635.65,-906.26,699.54,903.23,-428.31,426.57,-724.14,253.73,-859.45,70.50,195.81,505.36,1
-438.24,-364.12,263.06,-476.49,-560.10,-577.25,-212.24,-141.25,-373.29,-847.32,976.69,-29.49,-704.13,-807.03,580.92,-80.74,1
-389.67,-514.45,-916.17,-698.44,346.66,752.94,-773.48,73.32,-337.97,898.42,-167.30,468.15,399.38,-177.90,60.40,-891.39,1
418.34,406.60,724.80,-751.73,641.82,-412.29,-160.79,395.16,-863.89,505.74,-914.65,54.53,-603.59,805.63,-893.89,-509.65,1
525.00,397.03,926.67,433.60,-308.67,-839.36,745.78,-334.60,-147.40,533.65,-602.67,22.02,529.80,197.03,-369.67,-851.77,1
-419.66,-522.41,752.35,760.88,-862.06,284.71,-838.99,-408.01,968.98,837.68,835.47,-702.22,-55.05,221.03,717.97,-581.73,1
347.04,491.64,323.19,949.18,-201.71,-407.32,926.50,-404.71,77.64,157.01,-644.87,639.51,456.65,810.42,681.09,-132.01,1
408.57,534.85,570.54,-182.93,-618.07,-341.31,-873.97,-60.57,-483.88,-870.91,-135.00,-377.40,645.12,720.24,-204.73,-623.33,0
-468.66,-307.09,-569.16,-16.25,-170.33,-39.52,950.79,-165.90,835.83,992.15,450.03,-165.52,-895.95,976.56,-555.52,-867.88,0
519.22,558.25,674.89,236.16,262.27,206.21,583.72,-398.79,-71.20,-100.37,-878.37,-5.05,-708.70,385.50,-572.86,-764.81,0
400.78,335.62,174.86,803.43,523.48,-971.97,27.58,-411.35,-951.04,643.11,-683.49,-488.98,-659.52,-760.15,-330.99,-402.44,1
-662.23,-572.32,68.66,-355.43,-868.38,329.66,-977.26,50.86,797.69,786.96,800.16,728.43,529.60,-310.25,-826.44,-942.42,0
468.49,368.48,-533.58,-887.13,874.13,154.60,983.85,484.54,-283.36,659.96,-511.70,694.47,217.62,320.90,-432.55,129.56,1
-699.66,-328.97,-682.25,-526.01,600.77,925.45,-523.98,-118.38,512.27,290.21,-582.64,-37.81,516.17,863.73,-648.97,-695.42,1
562.09,437.74,845.21,602.16,-173.63,617.14,-579.93,-192.49,-953.41,272.98,765.24,-306.80,-232.82,718.90,106.49,-863.13,1
-376.35,-663.79,395.36,860.32,137.89,559.33,-142.38,-726.61,-59.01,-570.55,-321.16,-300.30,87.06,-237.15,79.73,536.65,1
-432.87,-538.17,383.58,404.12,268.82,-633.01,-2.19,-820.42,54.16,-294.07,319.57,100.33,-955.31,742.68,988.38,-134.03,1
223.30,435.61,600.22,-150.98,-192.73,-203.28,-733.05,-309.71,-290.48,454.47,307.90,583.63,755.28,-128.21,24.96,776.81,1
-402.41,-674.27,416.65,912.55,-529.62,726.79,-380.78,-826.23,-900.25,-819.94,628.75,509.95,606.25,-698.85,699.04,675.14,1
-483.39,-494.03,-66.15,-901.64,647.78,-801.13,-959.68,393.19,-271.00,-118.01,449.25,-558.58,-752.54,89.68,-155.71,56.80,1
-431.63,-628.00,-291.94,345.53,-522.89,-974.67,624.21,-45.66,-310.98,-1.09,-756.10,442.09,-386.62,-557.85,849.18,-794.85,1
-352.63,-557.99,-109.70,25.71,-782.28,935.24,528.51,200.42,279.29,-447.29,954.00,-675.71,818.92,-346.20,194.56,-530.18,1
495.25,641.36,869.57,-264.24,573.08,724.90,286.27,654.65,83.35,390.25,727.62,153.93,-120.00,-439.87,-325.12,-814.73,1
-365.33,-504.59,612.69,-259.98,-969.57,460.63,-752.47,-482.91,544.72,-379.57,513.99,-16.22,-545.65,371.72,516.61,927.60,1
-418.63,-607.65,426.62,-304.77,-475.09,-621.09,839.58,680.45,902.20,-738.12,961.59,920.77,-783.36,-947.58,883.76,32.21,1
452.01,505.15,-341.15,744.70,586.67,-84.30,-651.14,490.99,200.42,182.10,-878.76,767.77,-424.34,815.84,730.80,-634.47,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
676.97,613.02,104.59,899.57,494.23,699.01,46.31,-268.78,149.98,481.09,459.70,-483.23,836.87,429.71,272.43,-424.77,1
443.20,423.19,282.27,606.05,459.46,-471.59,-226.87,-657.72,521.25,879.67,-954.50,949.59,-984.53,8.34,352.49,584.20,0
380.30,485.29,-64.86,10.59,-512.14,-83.27,830.72,901.70,-507.91,-957.35,-572.63,406.75,288.37,-937.04,528.75,-732.84,1
480.94,475.01,-422.21,907.04,581.32,883.25,-323.03,-536.36,-395.43,468.93,-872.03,-346.41,-40.36,-572.21,239.12,-862.38,0
530.15,631.91,981.54,-57.72,376.72,912.74,-659.85,-231.96,-736.59,-371.84,981.94,917.45,503.50,519.97,-420.61,-767.97,0
683.84,467.40,-171.13,-227.22,-257.38,-893.84,-401.81,-43.05,537.25,450.92,670.77,454.81,-328.49,-926.20,208.05,-177.42,1
-551.27,-544.34,-446.66,-970.77,255.22,-214.06,124.39,-924.67,622.88,423.57,407.12,-744.41,295.07,-119.68,935.11,661.90,1
-576.47,-469.20,288.42,781.95,307.95,-792.54,-525.07,-610.86,-346.87,479.18,-693.98,261.98,-98.84,-572.26,-168.55,39.19,0
453.99,466.29,-494.43,-419.75,-147.20,344.65,692.85,449.43,712.92,-612.00,-987.37,-529.36,417.82,-332.42,333.01,586.53,1
